id_filme,titulo,ano,data_lancamento,generos,duracao,pais,idioma,orcamento,receita,receita_eua,nota_imdb,num_avaliacoes,direcao,roteiro,producao,elenco,descricao,num_criticas_publico,num_criticas_critica
tt0101492,Body Parts,1991,1991-08-02,"Horror, Sci-Fi, Thriller",88,USA,English,10000000,9188150,9188150,5.6,3901,Eric Red,"Pierre Boileau, Thomas Narcejac",Paramount Pictures,"Jeff Fahey, Lindsay Duncan, Kim Delaney, Zakes Mokae, Brad Dourif, John Walsh, Paul Ben-Victor, Peter Murnik, Nathaniel Moreau, Sarah Campbell, Andy Humphrey, Lindsay Merrithew, James Kidnie, Arlene Duncan, Allan Price","After losing his arm in a car accident, a criminal psychologist has it replaced with a limb that belonged to a serial killer.",44,60
tt6113488,The Case for Christ,2017,2017-04-07,"Biography, Drama",112,USA,English,5000000,18175663,14682684,6.3,7536,Jon Gunn,"Brian Bird, Lee Strobel",Triple Horse Studios,"Erika Christensen, Faye Dunaway, Frankie Faison, Robert Forster, Brett Rice, L. Scott Caldwell, Mike Vogel, Meredith Andrews, Rus Blackwell, Tracey Bonner, Matthew Brenher, Mark Campbell, Jordan Cox, David de Vos, Renell Gibbs",An investigative journalist and self-proclaimed atheist sets out to disprove the existence of God after his wife becomes a Christian.,142,43
tt9032888,Good Sam,2019,2019-05-16,Comedy,89,USA,English,NA,NA,NA,5.6,2257,Kate Melville,"Dete Meserve, Teena Booth",Wind Dancer Films,"Tiya Sircar, Chad Connell, Marco Grazzini, Jesse Camacho, Mark Camacho, Elana Dunkelman, Kelly Hope Taylor, Kenny Wong, Daniela Sandiford, Christina Tannous, Ivan Smith, Stefanie Nakamura, Scott Humphrey, Jodie Resther, Vince Benvenuto","When a mysterious good samaritan leaves $100,000 cash on seemingly random doorsteps, New York City news reporter Kate Bradley sets out to discover the true identity and motive of ""Good Sam.""",56,10
tt2870612,"As Above, So Below",2014,2014-09-11,"Horror, Mystery, Thriller",93,USA,"English, French, Latin",5000000,41898409,21321100,6.2,73993,John Erick Dowdle,"John Erick Dowdle, Drew Dowdle",Legendary Entertainment,"Perdita Weeks, Ben Feldman, Edwin Hodge, François Civil, Marion Lambert, Ali Marhyar, Cosme Castro, Hamid Djavadan, Théo Cholbi, Emy Lévy, Roger Van Hool, Olivia Csiky Trnka, Hellyette Bess, Aryan Rahimian, Samuel Aouizerate","When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",357,216
tt0060980,The Silencers,1966,1966-03-16,"Action, Adventure, Comedy",102,USA,English,3500000,NA,NA,6.1,2595,Phil Karlson,"Donald Hamilton, Oscar Saul",Meadway-Claude Productions Company (I) (II),"Dean Martin, Stella Stevens, Daliah Lavi, Victor Buono, Arthur O'Connell, Robert Webber, James Gregory, Nancy Kovack, Roger C. Carmel, Cyd Charisse, Beverly Adams, Richard Devon, David Bond, John Reach, Robert Phillips",Retired agent Matt Helm is re-activated in order to stop an evil organization from exploding an atom bomb over the USA and starting WWIII.,53,30
tt0058324,Man's Favorite Sport?,1964,1964-03-13,"Comedy, Romance",120,USA,English,NA,NA,NA,7.2,4660,Howard Hawks,"Pat Frank, John Fenton Murray",Gibraltar Productions,"Rock Hudson, Paula Prentiss, Maria Perschy, John McGiver, Charlene Holt, Roscoe Karns, James Westerfield, Norman Alden, Forrest Lewis, Regis Toomey, Tyler McVey, Kathie Browne","The author of a best-selling fishing guide is actually incredibly inexperienced when it comes to the sport, which causes mayhem when he is entered into a competition.",55,20
tt0986263,Surrogates,2009,2010-01-05,"Action, Sci-Fi, Thriller",89,USA,English,80000000,122444772,38577772,6.3,167372,Jonathan Mostow,"Michael Ferris, John Brancato",Touchstone Pictures,"Bruce Willis, Radha Mitchell, Rosamund Pike, Boris Kodjoe, James Francis Ginty, James Cromwell, Ving Rhames, Jack Noseworthy, Devin Ratray, Michael Cudlitz, Jeffrey De Serrano, Helena Mattsson, Michael Philip, Danny F Smith, Brian A. Parrish","Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",273,274
tt0074593,Grizzly,1976,1976-05-21,"Adventure, Horror, Thriller",91,USA,English,750000,NA,NA,5.3,3984,William Girdler,"Harvey Flaxman, David Sheldon",Hollywood West Entertainment,"Christopher George, Andrew Prine, Richard Jaeckel, Joan McCall, Joe Dorsey, Charles Kissinger, Kermit Echols, Tom Arcuragi, Victoria Johnson, Kathy Rickman, Mary Ann Hearn, Harvey Flaxman, Mike Clifford, David Newton, Mike Gerschefski","An eighteen-foot-tall grizzly bear terrorizes a state park, leaving it up to a Park Ranger to save the day.",96,70
tt0044105,The Tall Target,1951,1951-08-17,"Adventure, Crime, Drama",78,USA,English,966000,NA,NA,7.2,1646,Anthony Mann,"George Worthing Yates, Art Cohn",Metro-Goldwyn-Mayer (MGM),"Dick Powell, Paula Raymond, Adolphe Menjou, Marshall Thompson, Ruby Dee, Richard Rober, Leif Erickson, Will Geer, Florence Bates","A New York City detective, traveling by train between New York and Baltimore, tries to foil an on-board plot to assassinate President-elect Abraham Lincoln before he reaches Baltimore to give a major pre-Inauguration speech in 1861.",37,18
tt3416828,Ice Age: Collision Course,2016,2016-08-22,"Animation, Adventure, Comedy",94,USA,English,105000000,408579038,64063008,5.7,54946,"Mike Thurmeier, Galen T. Chu","Michael J. Wilson, Michael Berg",Blue Sky Studios,"Stephanie Beatriz, Robert Cardone, Neil deGrasse Tyson, Adam Devine, Jesse Tyler Ferguson, Max Greenfield, Jessie J, Queen Latifah, Denis Leary, John Leguizamo, Jennifer Lopez, Jorge Lucas, Andrew Christopher Nichols, Nick Offerman, Keke Palmer","When Scrat's acorn sends an asteroid to Earth, the Herd must find a way to stop the asteroid from hitting Earth with the help of a returning friend.",136,148
tt8910924,The Nomads,2019,2020-08-24,"Drama, Sport",97,USA,English,1700000,NA,NA,8.2,1149,Brandon Eric Kamin,Tara Miele,Bear Bear Productions (II),"Andrea Barnes, Erik Blachford, Jennifer Butler, Marquese Carroll, Tate Donovan, Bobby Favoretto, Daniel Grace, Hillaire Hess, Simena Jazell, Debbie Lay, Rosa Leger, Christopher Mann, Khalil McMillan, Marla Mindelle, Jeffrey Mowery","Amidst the chaos of massive budget cuts and school closures, a newly appointed teacher introduces men's rugby to an inner-city North Philadelphia high school.",12,3
tt1124035,The Ides of March,2011,2011-12-16,"Drama, Thriller",101,USA,English,12500000,76338111,40962534,7.1,212573,George Clooney,"George Clooney, Grant Heslov",Columbia Pictures,"Ryan Gosling, George Clooney, Philip Seymour Hoffman, Paul Giamatti, Evan Rachel Wood, Marisa Tomei, Jeffrey Wright, Max Minghella, Jennifer Ehle, Gregory Itzin, Michael Mantell, Yuri Sardarov, Bella Ivory, Maya Sayre, Danny Mooney",An idealistic staffer for a new presidential candidate gets a crash course on dirty politics during his stint on the campaign trail.,304,439
tt0095958,Rampage,1987,1992-10-30,"Drama, Thriller",97,USA,English,7500000,796368,796368,6.2,1916,William Friedkin,"William P. Wood, William Friedkin",De Laurentiis Entertainment Group (DEG),"Michael Biehn, Alex McArthur, Nicholas Campbell, Deborah Van Valkenburgh, John Harkins, Art LaFleur, Billy Green Bush, Royce D. Applegate, Grace Zabriskie, Carlos Palomino, Roy London, Donald Hotton, Andy Romano, Patrick Cronin, Roger Nolan","Liberal district attorney decides to seek the death penalty for a man who slaughtered a family at Christmastime, then drank their blood. He escapes, though, and starts killing again.",24,23
tt0433412,Material Girls,2006,2007-08-03,"Comedy, Family, Romance",98,USA,English,NA,16907725,11449638,4,21360,Martha Coolidge,"John Quaintance, Jessica O'Toole",Metro-Goldwyn-Mayer (MGM),"Hilary Duff, Haylie Duff, Maria Conchita Alonso, Anjelica Huston, Brent Spiner, Lukas Haas, Marcus Coloma, Ty Hodges, Reagan Dale Neis, Obba Babatundé, Henry Cho, Misti Traya, Christina R. Copeland, Brandon Beemer, Colleen Camp","Two wealthy sisters, both heiresses to their family's cosmetics fortune, are given a wake-up call when a scandal and ensuing investigation strip them of their wealth.",95,56
tt0289848,Analyze That,2002,2003-03-07,"Comedy, Crime",96,USA,English,60000000,55003135,32130627,5.9,81387,Harold Ramis,"Kenneth Lonergan, Peter Tolan",Warner Bros.,"Robert De Niro, Billy Crystal, Lisa Kudrow, Joe Viterelli, Cathy Moriarty, Joey Diaz, Jerome Le Page, Joseph Bono, Brian Rogalski, Thomas Rosales Jr., Patrick Marcune, John F. Gooding, Henry Morales-Ballet, Scott Dillin, Ted Neustadt","Mobster Paul Vitti is released into Dr. Ben Sobol's care, where only more chaos ensues.",148,98
tt2317524,12 Rounds 2: Reloaded,2013,2013-06-04,"Action, Adventure, Thriller",95,USA,English,4000000,NA,NA,5.3,5193,Roel Reiné,David Benullo,WWE Studios,"Randy Orton, Tom Stevens, Brian Markinson, Venus Terzo, Cindy Busby, Sean Rogerson, Colin Lawrence, Chelsey Reist, Sebastian Spence, Janene Carleton, Sean Owen Roberts, Charlie Kerr, Rachel Hayward, John Wardlow, Jason Diablo","A man's kidnapped paramedic Nick's wife, forcing him on phone to play a ""game of death"" with 12 rounds, directing Nick to different locations.",12,33
tt0068649,The Gore Gore Girls,1972,1972-09-22,"Comedy, Crime, Horror",81,USA,English,63500,NA,NA,5.3,2150,Herschell Gordon Lewis,Alan J. Dachman,Lewis Motion Picture Enterprises,"Frank Kress, Amy Farrell, Hedda Lubin, Henny Youngman, Russ Badger, Jackie Kroeger, Nora Alexis, Phil Laurenson, Frank Rice, Corlee Bew, Emily Mason, Lena Bousman, Marina Salli, Norman Dachman, Menda MacPhail",A young reporter enlists the help of a top notch private eye to solve the murder of a female stripper at a Chicago nightclub.,50,47
tt0026144,Broadway Melody of 1936,1935,1935-09-20,"Musical, Romance",101,USA,"English, French, Spanish",NA,NA,NA,6.8,1521,"Roy Del Ruth, W.S. Van Dyke","Jack McGowan, Sid Silvers",Metro-Goldwyn-Mayer (MGM),"Jack Benny, Eleanor Powell, Robert Taylor, Una Merkel, Sid Silvers, Buddy Ebsen, June Knight, Vilma Ebsen, Nick Long Jr., Robert Wildhack, Paul Harvey, Frances Langford, Harry Stockwell","Bob Gordon is staging a new Broadway Show. He gets an offer of money by Lillian, if she can dance in his show. Gordon's old class mate Irene, tries to get the leading role in this show, but Lillian insists in getting this part herself.",30,14
tt0033980,One Foot in Heaven,1941,1941-11-01,"Biography, Drama",108,USA,English,NA,NA,NA,6.8,1096,Irving Rapper,"Casey Robinson, Hartzell Spence",Warner Bros.,"Fredric March, Martha Scott, Beulah Bondi, Gene Lockhart, Elisabeth Fraser, Harry Davenport, Laura Hope Crews, Grant Mitchell, Moroni Olsen, Frankie Thomas, Jerome Cowan, Ernest Cossart, Nana Bryant, Carlotta Jelm, Peter Caldwell",Episodic look at the life of a minister and his family as they move from one parish to another.,42,9
tt0101453,Billy Bathgate,1991,1991-11-01,"Crime, Drama, Thriller",106,USA,English,48000000,15565363,15565363,5.9,11093,Robert Benton,"E.L. Doctorow, Tom Stoppard",Touchstone Pictures,"Dustin Hoffman, Nicole Kidman, Loren Dean, Bruce Willis, Steven Hill, Steve Buscemi, Billy Jaye, John Costelloe, Timothy Jerome, Stanley Tucci, Mike Starr, Robert F. Colesberry, Stephen Joyce, Frances Conroy, Moira Kelly","In the year 1935, a teen named Billy Bathgate finds first love while becoming the protégé of fledgling gangster Dutch Schultz.",42,32
tt1156398,Zombieland,2009,2009-10-02,"Adventure, Comedy, Fantasy",88,USA,English,23600000,102392080,75590286,7.6,510818,Ruben Fleischer,"Rhett Reese, Paul Wernick",Columbia Pictures,"Jesse Eisenberg, Woody Harrelson, Emma Stone, Abigail Breslin, Amber Heard, Bill Murray, Derek Graf","A shy student trying to reach his family in Ohio, a gun-toting tough guy trying to find the last Twinkie, and a pair of sisters trying to get to an amusement park join forces to travel across a zombie-filled America.",720,486
tt0027194,Werewolf of London,1935,1935-05-13,"Drama, Fantasy, Horror",75,USA,"English, Cantonese, Latin",195393,NA,NA,6.4,4745,Stuart Walker,"John Colton, Robert Harris",Universal Pictures,"Henry Hull, Warner Oland, Valerie Hobson, Lester Matthews, Lawrence Grant, Spring Byington, Clark Williams, J.M. Kerrigan, Charlotte Granville, Ethel Griffies, Zeffie Tilbury, Jeanne Bartlett",The juice of a rare Tibetan flower is the only thing that keeps Dr. Glendon from turning into a werewolf during a full moon.,98,63
tt6014472,S.W.A.T.: Under Siege,2017,2017-08-01,"Action, Thriller",89,USA,English,NA,NA,NA,4.6,2377,Tony Giglio,"Jonas Barnes, Keith Domingue",Destination Films,"Sam Jaeger, Adrianne Palicki, Michael Jai White, Kyra Zagorsky, Ty Olsson, Olivia Cheng, Zahf Paroo, Aren Buchholz, Francisco Cano, Lisa Chandler, Garvin Cross, Mike Dopud, Monique Ganderton, Chris Gauthier, Dakota Guppy",A SWAT compound comes under fire from an international terrorist who relentlessly and violently pursues a mystery man who was apprehended by Seattle SWAT after a raid went horribly wrong.,28,17
tt0059453,Mister Buddwing,1966,1966-07-15,Drama,100,USA,English,NA,NA,NA,6.1,1101,Delbert Mann,"Evan Hunter, Dale Wasserman",Cherokee Productions,"James Garner, Jean Simmons, Suzanne Pleshette, Katharine Ross, Angela Lansbury, George Voskovec, Jack Gilford, Joe Mantell, Raymond St. Jacques, Ken Lynch, Beeson Carroll, Billy Halop, Michael Hadge, Charles Seel, John Tracy","An amnesiac (James Garner) wanders the streets of Manhattan, trying to solve the mystery of who he is.",45,16
tt0044685,Hans Christian Andersen,1952,1953-08-14,"Biography, Family, Musical",112,USA,English,4000000,NA,NA,6.9,3359,Charles Vidor,"Moss Hart, Myles Connolly",The Samuel Goldwyn Company,"Danny Kaye, Farley Granger, Zizi Jeanmaire, Joseph Walsh, Philip Tonge, Erik Bruhn, Roland Petit, John Brown, John Qualen, Jeanne Lafayette, Robert Malcolm, George Chandler, Fred Kelsey, Gil Perkins, Peter J. Votrian","The opening scene of the movie describes it best: ""Once upon a time there lived in Denmark a great storyteller named Hans Christian Andersen. This is not the story of his life, but a fairy tale about the great spinner of fairy tales.""",27,19
tt1046936,Hurt,2009,2009-11-10,"Drama, Horror, Thriller",97,USA,English,NA,NA,NA,5.1,1462,Barbara Stepansky,"Alison Lea Bingeman, Barbara Stepansky",High Treason Productions,"Melora Walters, William Mapother, Johanna Braddy, Sofia Vassilieva, Jackson Rathbone, Ava Gaudet, Bruce Nozick, Cameron Goodman, Valorie Hubbard, David Nathan Schwartz, Linda Bisesti, Daniel Kruse, Marni McFair, Erik Eidem","A recently widowed family is forced to move into their uncle's salvage yard, and soon after the arrival of a mysterious foster child, a family secret starts to threaten their lives.",14,7
tt0071259,Busting,1974,1974-04-13,"Comedy, Crime, Drama",92,USA,English,NA,NA,111000,6.3,1103,Peter Hyams,Peter Hyams,Chartoff-Winkler Productions,"Elliott Gould, Robert Blake, Allen Garfield, Antonio Fargas, Michael Lerner, Sid Haig, Ivor Francis, William Sylvester, Logan Ramsey, Richard X. Slattery, Margo Winkler, John Lawrence, Frank Farmer, Cornelia Sharpe, Erin O'Reilly","Defying orders to lay-off the case, two Los Angeles vice-squad cops go after a local mobster and use unorthodox methods to achieve results.",20,35
tt0102975,Star Trek VI: The Undiscovered Country,1991,1991-12-06,"Action, Adventure, Sci-Fi",110,USA,"English, Klingon",30000000,96888996,74888996,7.2,68998,Nicholas Meyer,"Gene Roddenberry, Leonard Nimoy",Paramount Pictures,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, Walter Koenig, Nichelle Nichols, George Takei, Kim Cattrall, Mark Lenard, Grace Lee Whitney, Brock Peters, Leon Russom, Kurtwood Smith, Christopher Plummer, Rosanna DeSoto","On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",213,83
tt0092666,Blind Date,1987,1987-09-03,"Comedy, Romance",95,USA,English,18000000,39337581,39321715,6,20427,Blake Edwards,Dale Launer,TriStar Pictures,"Kim Basinger, Bruce Willis, John Larroquette, William Daniels, George Coe, Mark Blum, Phil Hartman, Stephanie Faracy, Alice Hirson, Graham Stark, Joyce Van Patten, Jeannie Elias, Herb Tanney, Georgann Johnson, Sab Shimono","A workaholic needs a date for a dinner with new important clientele, but who his brother sets him up with could lead to disaster.",57,41
tt3120280,Sierra Burgess Is a Loser,2018,2018-09-07,"Comedy, Drama, Romance",105,USA,English,NA,NA,NA,5.8,33472,Ian Samuels,Lindsey Beer,Black Label Media,"Shannon Purser, Kristine Froseth, RJ Cyler, Noah Centineo, Loretta Devine, Giorgia Whigham, Alice Lee, Lea Thompson, Alan Ruck, Mary Pat Gleason, Chrissy Metz, Elizabeth Tovey, Mariam Tovey, Matt Malloy, Will Peltz",A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,380,41
tt0060801,The Oscar,1966,1966-07-08,Drama,119,USA,"English, Spanish",NA,NA,NA,5.3,1010,Russell Rouse,"Richard Sale, Harlan Ellison",Greene-Rouse Productions,"Stephen Boyd, Elke Sommer, Milton Berle, Eleanor Parker, Joseph Cotten, Jill St. John, Tony Bennett, Edie Adams, Ernest Borgnine, Ed Begley, Walter Brennan, Broderick Crawford, James Dunn, Edith Head, Hedda Hopper",Snotty Hollywood actor becomes even more full of himself after he's nominated for the Academy Award for Best Actor.,57,25
tt0087957,Purple Rain,1984,1987-06-12,"Drama, Music, Romance",111,USA,English,7200000,70261906,70261052,6.6,19104,Albert Magnoli,"Albert Magnoli, William Blinn",Warner Bros.,"Prince, Apollonia Kotero, Morris Day, Olga Karlatos, Clarence Williams III, Jerome Benton, Billy Sparks, Jill Jones, Charles Huntsberry, Dez Dickerson, Brenda Bennett, Susan Moonsie, Sandra Claire Gershman, Kim Upsher, Alan Leeds","A young musician, tormented by an abusive situation at home, must contend with a rival singer, a burgeoning romance, and his own dissatisfied band, as his star begins to rise.",122,82
tt0037795,The House on 92nd Street,1945,1946-09-11,"Crime, Drama, Film-Noir",88,USA,"English, German",NA,NA,2500000,6.6,2596,Henry Hathaway,"Barré Lyndon, Charles G. Booth",Twentieth Century Fox,"William Eythe, Lloyd Nolan, Signe Hasso, Gene Lockhart, Leo G. Carroll, Lydia St. Clair, William Post Jr., Harry Bellaver, Bruno Wick, Harro Meller, Charles Wagenheim, Alfred Linder, Renee Carson",Bill Dietrich becomes a double agent for the F.B.I. in a Nazi spy ring.,59,28
tt3311988,The Confines,2015,2015-06-13,"Horror, Mystery, Thriller",86,USA,English,NA,NA,NA,5,4093,Eytan Rockaway,"Ido Fluk, Ido Fluk",C Plus Pictures,"Jason Patric, Louisa Krause, Mark Margolis, Ezra Knight, Louis Carbonneau, Massiel Hernandez, Henry Kelemen, Brandon Kieffer, James Murtaugh, John Sampson, Carlos Velazquez, Louisa Ward","Take a terrifying plunge into the warped mind of a disturbed young woman. Desperate to get her life back on track, the unstable Streak takes a job as a security guard, working the graveyard...",47,43
tt0023385,Red-Headed Woman,1932,1932-06-25,"Comedy, Romance",79,USA,"English, French",401000,NA,NA,7,2650,Jack Conway,"Katharine Brush, Anita Loos",Metro-Goldwyn-Mayer (MGM),"Jean Harlow, Chester Morris, Lewis Stone, Leila Hyams, Una Merkel, Henry Stephenson, May Robson, Charles Boyer, Harvey Clark",Lillian relentlessly attempts to seduce a married man.,56,26
tt0068245,Bad Company,1972,1972-12-22,"Adventure, Drama, Western",93,USA,English,NA,NA,NA,7,3578,Robert Benton,"David Newman, Robert Benton",Jaffilms,"Jeff Bridges, Barry Brown, Jim Davis, David Huddleston, John Savage, Jerry Houser, Damon Douglas, Joshua Hill Lewis, Geoffrey Lewis, Raymond Guth, Ed Lauter, John Quade, Jean Allison, Ned Wertimer, Charles Tyner","A God-fearing Ohio boy dodging the Civil War draft arrives in St. Joseph, MO where he joins up with a hardscrabble group of like runaways heading west",42,19
tt0265666,The Royal Tenenbaums,2001,2002-03-29,"Comedy, Drama",110,USA,"English, Italian",21000000,71441250,52364010,7.6,260939,Wes Anderson,"Wes Anderson, Owen Wilson",Touchstone Pictures,"Gene Hackman, Anjelica Huston, Ben Stiller, Gwyneth Paltrow, Luke Wilson, Owen Wilson, Bill Murray, Danny Glover, Seymour Cassel, Kumar Pallana, Alec Baldwin, Grant Rosenmeyer, Jonah Meyerson, Aram Aslanian-Persico, Irina Gorovaia",The eccentric members of a dysfunctional family reluctantly gather under the same roof for various reasons.,985,230
tt0066578,The Wizard of Gore,1970,1970-10-23,Horror,95,USA,English,60000,NA,NA,5.4,3150,Herschell Gordon Lewis,Allen Kahn,Mayflower Pictures,"Ray Sager, Judy Cler, Wayne Ratay, Phil Laurenson, Jim Rau, Don Alexander, John Elliot, Karin Alexana, Jack Gilbreth, Corinne Kirkin, Monica Blackwell, Sally Brody, Karen Burke, Eric Kelner Raynard, Sheldon Reis",A TV talk-show hostess and her boyfriend investigate a shady magician whom has the ability to hypnotize and control the thoughts of people in order to stage gory on-stage illusions using his powers of mind bending.,67,62
tt0117781,The Sunchaser,1996,1996-11-14,"Crime, Drama",122,USA,"English, Navajo",NA,21508,21508,6.2,3766,Michael Cimino,Charles Leavitt,Appledown Films Inc.,"Woody Harrelson, Jon Seda, Anne Bancroft, Alexandra Tydings, Matt Mulhern, Talisa Soto, Richard Bauer, Victor Aaron, Lawrence Pressman, Michael O'Neill, Harry Carey Jr., Carmen Dell'Orefice, Brooke Ashley, Andrea Roth, Bob Minor","Michael Reynolds is a rich oncologist who has a one hundred seventy-five thousand dollar sports car, a multi-million dollar house, and a new boost in his career. Brandon ""Blue"" Monroe is a ...",28,15
